latest_RAPTOR_by_player
player_name,position,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Sterling Brown,SF,brownst02,2023,60,24,-6.167125896877040,5.118781458034280,-1.048344438842760,0.1950207670972760,4.348399970403270,4.543420737500540,-5.215187021772550,5.284205533912350,0.0690185121397953,0.0348381248772338,0.0348381248772338,0,-5.010746946422050,2.676480897695770,-2.334266048726280,0.9351373285630890
Troy Brown Jr.,SF,browntr01,2023,4221,1984,-1.656367026068930,1.026793703805830,-0.629573322263097,-1.073980977851550,-1.484255295201590,-2.558236273053140,-1.646502870661360,0.5541448127673310,-1.092358057894030,1.667934467112290,1.604220310108170,0.0637141570041181,-1.986268622153930,0.5976598467229120,-1.388608775431020,-0.7218459035507800
Jalen Brunson,PG,brunsja01,2023,5693,2822,5.115748024167430,0.185944504208664,5.301692528376090,6.734032829740190,-5.291662172153900,1.442370657586290,5.733472854500780,-0.9604857903908350,4.77298706410994,10.85507387707260,8.137780878477290,2.717292998595290,6.254472652120410,-0.1950132564085930,6.059459395711820,-0.9519758490640040
Thomas Bryant,C,bryanth01,2023,2301,1081,-0.6585591446303840,-1.307227731143850,-1.96578687577423,-0.5485187398805830,-3.039460429101330,-3.58797916898191,-0.6746386953125540,-1.753784878028010,-2.428423573340560,0.1656988036472270,0.1656988036472270,0,-1.472273387721780,-1.229137927128630,-2.701411314850410,-0.0530871147528915
Reggie Bullock,SF,bullore01,2023,4789,2364,-2.546561378517050,-1.843241323675090,-4.389802702192130,-2.054236749042980,-2.212974702347540,-4.267211451390530,-2.619634733033640,-2.00837707596233,-4.628011808995970,-2.244097869299490,-2.244097869299490,0,-2.832948768989770,-1.506391071964790,-4.339339840954560,-0.9356033274511670
Alec Burks,SG,burksal01,2023,2413,1122,2.756797327844440,-0.3082417874201650,2.448555540424270,2.676956298418050,1.477685488036780,4.154641786454830,2.980922796410930,0.1003137240661580,3.081236520477090,3.362254339041150,3.362254339041150,0,2.425598546379750,-0.5233949253023470,1.902203621077400,0.7316111879573100
Deonte Burton,SF,burtode02,2023,14,6,-8.784481490400460,-1.625419095458110,-10.40990058585860,30.68716857054980,3.224706967048460,33.91187553759830,-1.053780695299260,-0.6743169603966050,-1.72809765569586,0.003181220117673,0.003181220117673,0,-1.970982547319940,-2.276181504500320,-4.247164051820260,1.709179770407980
Jared Butler,SG,butleja02,2023,165,77,1.649932386336460,0.3828717193036490,2.03280410564011,-2.492262311843560,-0.3522371935684010,-2.844499505411960,0.8871526658955330,0.243695869473027,1.13084853536856,0.1533944152764780,0.1533944152764780,0,2.055712701639290,-1.622885624905400,0.4328270767338940,0.6181582454421600
Jimmy Butler,SF,butleji01,2023,6056,3012,6.424251904566580,1.263178164811800,7.687430069378380,0.1968702067176420,-1.776203304082600,-1.579333097364960,5.52982699224914,0.6870508666190830,6.216877858868220,13.79729140940170,10.11291686813980,3.684374541261890,4.798709248386090,1.351321628819520,6.150030877205610,-0.6287419036580750
John Butler Jr.,PF,butlejo01,2023,483,221,-6.349724294134060,-0.7929188607659010,-7.142643154899960,-3.790386812500780,-1.72431375238713,-5.514700564887910,-6.18683323467234,-0.9399537170264330,-7.126786951698770,-0.4917387313232760,-0.4917387313232760,0,-6.062949842484790,-2.195757516398440,-8.258707358883230,-0.3604528546261350
Jamal Cain,SF,cainja01,2023,514,240,1.388888273000950,0.1981120282289200,1.587000301229870,-0.5069872141239180,4.57891384526758,4.071926631143660,1.081810956418000,1.11042097535922,2.192231931777220,0.6053308673325340,0.6053308673325340,0,0.753366727897408,1.103472948739330,1.856839676636740,0.0274284163874614
Kentavious Caldwell-Pope,SG,caldwke01,2023,6336,3052,-0.3453082509389490,1.109144788679800,0.7638365377408480,4.202047740168250,-0.0720438534568054,4.130003886711450,0.5613348636192820,0.9228347750278010,1.484169638647080,6.650418372614310,5.804606518768960,0.8458118538453400,0.9722244590716150,1.043446901285210,2.015671360356820,0.8436805063894390
Facundo Campazzo,PG,campafa01,2023,108,52,-6.503672810355330,10.99241675804270,4.488743947687360,-10.29445122426460,11.9764486115396,1.681997387275030,-7.714986341465130,11.90422539854590,4.18923905708081,0.1849851766579580,0.1849851766579580,0,-6.579384427153530,9.088897554628820,2.509513127475290,0.4848692340652400
